,Unnamed: 0,course_id,urls,title,date_created,num_subscribers,is_paid,price,avg_rating,num_ratings,content_duration
0,0,3651110,/course/microsoft-azure-from-zero-to-hero-the-complete-guide/,Microsoft Azure: From Zero to Hero - The Complete Guide,2020-11-21,58832,True,84.99,4.587387,7927,20.5
1,1,2394982,/course/az900-azure/,AZ-900: Microsoft Azure Fundamentals Exam Prep 2023,2019-06-02,315444,True,49.99,4.5484037,76602,6.0
2,2,1704776,/course/microsoft-azure-beginners-guide/,Microsoft Azure - Beginner's Guide + AZ-900 -  2022,2018-05-20,201937,True,84.99,4.5314865,50600,14.5
3,3,4049392,/course/azure-certification-az-900-azure-fundamentals/,AZ-900 Microsoft Azure Fundamentals in a Weekend,2021-05-14,86408,True,19.99,4.5827546,20564,8.5
4,4,2131244,/course/microsoft-certified-azure-administrator/,AZ-104 Microsoft Azure Administrator Certification 2023,2019-01-06,85902,True,99.99,4.565885,17459,26.0
5,5,2089742,/course/az-900-azure-exam-prep-understanding-cloud-concepts/,AZ-900 Bootcamp: Microsoft Azure Fundamentals (FEB 2023),2018-12-16,91347,True,19.99,4.5087066,24255,8.5
6,6,4553396,/course/cloudgita-azure-fundamental/,AZ-900: Microsoft Azure Fundamentals Video Course - OCT 2022,2022-02-16,10637,True,19.99,4.635135,2516,16.5
7,7,802576,/course/70533-azure/,AZ-104 Microsoft Azure Administrator Exam Prep - OCT 2022,2016-03-24,179002,True,39.99,4.554202,35729,14.0
8,8,4603056,/course/azure-tips-tricks/,[NEW] AZ-104: Microsoft Azure Administrator - OCT 2022,2022-03-18,11918,True,19.99,4.6205163,1727,34.0
9,9,2059535,/course/az-102-azure-administrator-certification-transition/,Azure Architect Technologies,2018-11-30,57631,True,129.99,4.609694,10224,27.5
10,10,802574,/course/70532-azure/,AZ-204 Developing Solutions for Microsoft Azure,2016-03-24,117218,True,39.99,4.490817,22040,9.5
11,11,3381074,/course/azure-kubernetes-service-with-azure-devops-and-terraform/,Azure Kubernetes Service with Azure DevOps and Terraform,2020-07-31,26709,True,19.99,4.526119,3332,28.0
12,12,4182538,/course/azure-databricks-spark-core-for-data-engineers/,Azure Databricks & Spark For Data Engineers (PySpark / SQL),2021-07-13,42636,True,34.99,4.6231885,7177,16.0
13,13,4655942,/course/azure-certification-1/,AZ-204: Developing Solutions for Microsoft Azure - NEW,2022-04-23,15384,True,94.99,4.582251,2008,27.0
14,14,2471980,/course/azure-fundamentals-az-900-certification/,Azure Fundamentals: AZ-900 Certification +Practice Questions,2019-07-22,38245,True,24.99,4.464539,10906,7.0
15,15,3685634,/course/learn-azure-data-factory-from-scratch/,Azure Data Factory For Data Engineers - Project on Covid19,2020-12-06,42429,True,34.99,4.6190934,7740,13.0
16,16,4937086,/course/microsoft-azure-data-engineer-exam-practice-sets/,[NEW] Practice Sets | DP-203: Azure Data Engineer Exam 2023,2022-10-20,664,True,54.99,4.68,81,240.0
17,17,4714122,/course/terraform-on-azure-services/,Terraform on Azure,2022-06-01,6716,True,84.99,4.6532736,762,18.0
18,18,2406648,/course/az-900-azurefundamentals/,Microsoft AZ-900 Certification: Azure Fundamentals,2019-06-10,25823,True,29.99,4.4389586,7007,5.0
19,19,2514204,/course/az900-azure-tests/,AZ-900: Microsoft Azure Fundamentals Original Practice Tests,2019-08-17,116220,True,29.99,4.529974,24026,300.0
20,20,4285156,/course/azure-exam-700/,AZ-700:Designing and Implementing Azure Networking Solutions,2021-09-07,11880,True,84.99,4.621069,1572,18.5
21,21,3377424,/course/dp200exam/,DP-203: Data Engineering on Microsoft Azure + Practice Tests,2020-07-29,29472,True,24.99,4.514151,6755,24.5
22,22,4160316,/course/data-engineering-on-microsoft-azure/,DP-203 - Data Engineering on Microsoft Azure 2021,2021-07-02,40946,True,94.99,4.539387,6081,23.5
23,23,2377792,/course/azure-devops-for-project-managers-analyst/,Azure DevOps Boards for Project Managers/Analyst/Developers,2019-05-21,41026,True,19.99,4.492963,13985,1.5
24,24,2813427,/course/devops-with-docker-kubernetes-and-azure-devops/,"Learn DevOps: Docker, Kubernetes, Terraform and Azure DevOps",2020-02-14,106245,True,19.99,4.50803,9811,21.5
25,25,2741358,/course/exam-az-microsoft-azure-exam-role1/,Exam AZ-305 - Designing Azure Infrastructure Solutions 2022,2020-01-06,41442,True,99.99,4.5466104,5456,17.5
26,26,2591908,/course/azure-devops-for-beginners/,Azure DevOps Fundamentals for Beginners,2019-10-04,90486,True,109.99,4.503175,25216,3.5
27,27,802578,/course/70534-azure/,AZ-303 Azure Architecture Technologies Exam Prep,2016-03-24,134132,True,69.99,4.4333334,26913,12.5
28,28,1088256,/course/machine-learning-using-azureml/,DP-100: A-Z Machine Learning using Azure Machine Learning,2017-01-24,38117,True,99.99,4.4512987,6119,26.5
29,29,2782102,/course/exam-azure-2/,AZ-500 Microsoft Azure Security Exam Certification 2022,2020-01-27,38700,True,99.99,4.4925213,6337,20.5
30,30,4241488,/course/dp-900-azure-data-fundamentals-certification/,DP-900: Microsoft Azure Data Fundamentals in a Weekend,2021-08-14,16259,True,19.99,4.608087,3206,7.0
31,31,3279690,/course/dp900-azure/,DP-900 Azure Data Fundamentals Exam Prep In One Day,2020-06-29,41633,True,29.99,4.4737487,8124,4.0
32,32,4914640,/course/azure-ad-and-azure-ad-b2c-for-developers-and-architects/,Azure AD and Azure AD B2C For Developers and Architects,2022-10-05,289,True,84.99,4.4333334,15,12.0
33,33,4999638,/course/az-900-azure-fundamentals-exam-prep-october-2022/,AZ-900: Azure Fundamentals Exam Prep FEBRUARY 2023,2022-11-28,309,True,84.99,4.681818,23,8.0
34,34,3644002,/course/azure-dp-900/,DP-900: Microsoft Azure Data Fundamentals Course - Aug 2022,2020-11-18,14231,True,19.99,4.6623616,3774,11.0
35,35,4709442,/course/azure-synapse-analytics-for-data-engineers/,Azure Synapse Analytics For Data Engineers -Hands On Project,2022-05-29,8711,True,34.99,4.71934,1092,13.5
36,36,4574150,/course/azure-powershell/,Mastering Azure PowerShell,2022-02-28,4668,True,84.99,4.6875,299,20.0
37,37,2200368,/course/azure-active-directory-and-azure-active-directory-domain-services/,Azure Active Directory And Azure AD Domain Services,2019-02-06,13043,True,29.99,4.4257812,3742,4.0
38,38,2581472,/course/azure-administrator-az-103/,Azure Administrator: AZ-104 (Updated December 2022),2019-09-28,10529,True,24.99,4.5460253,2090,16.5
39,39,4181724,/course/dp-300-administering-relational-databases-azure-dba/,DP-300: Administering Microsoft Azure SQL Solutions (DBA),2021-07-13,7360,True,84.99,4.601896,1118,17.5
40,40,3140524,/course/microsoft-azure-az-900-practice-tests-latest-2020/,AZ-900 : Microsoft Azure Fundamentals Practice Tests 2023,2020-05-18,32922,True,19.99,4.498172,3053,330.0
41,41,2311352,/course/microsoft-az-301-certification-azure-architect-design/,AZ-305 : Azure Architect Design Certification Prep,2019-04-07,24762,True,79.99,4.505917,3382,22.5
42,42,3314246,/course/azure-training/,Real time Full Azure training for System Administrators,2020-07-09,5693,True,19.99,4.4,471,66.5
43,43,4949174,/course/designing-microsoft-azure-infrastructure-solutions/,[NEW] AZ-305: Designing Azure Infrastructure Solutions 2023,2022-10-27,394,True,49.99,4.78,34,335.0
44,44,2873370,/course/exam-az-104-microsoft-azure-administrator/,AZ-104: Microsoft Azure Administrator -  Full Course,2020-03-15,40081,True,34.99,4.448936,3645,18.0
45,45,4084634,/course/azure-active-directory-masterclass/,Azure Active Directory Masterclass,2021-05-28,3589,True,19.99,4.629758,605,7.0
46,46,1483912,/course/azure-function-logic-app-and-blob-for-dot-net-developer/,"Azure Function, Logic Apps & Blob Storage for .NET Developer",2017-12-27,7697,True,84.99,4.529762,1235,6.5
47,47,4912650,/course/az-104-microsoft-azure-administrator-course-with-simulations/,AZ-104 Microsoft Azure Administrator course with SIMULATIONS,2022-10-04,906,True,34.99,4.6887755,113,15.0
48,48,3373262,/course/az-900-microsoft-azure-fundamentals-exam-preparation/,AZ-900: Microsoft Azure Fundamentals (October 2022 version),2020-07-28,3225,True,84.99,4.548193,525,7.0
49,49,4197198,/course/az700-azure/,AZ-700 Designing and Implementing Azure Networking Exam,2021-07-21,8003,True,79.99,4.5430465,1107,5.5
50,50,1930340,/course/becoming-a-cloud-expert-microsoft-azure-iaas-level-1/,Becoming a Cloud Expert - Microsoft Azure IaaS - Level 1,2018-09-24,12443,True,99.99,4.615942,707,5.0
51,51,3552010,/course/the-ultimate-azure-api-management-course/,The Ultimate Azure API Management Course,2020-10-07,5414,True,49.99,4.3519735,1037,2.5
52,52,3325258,/course/azure-architect-technologies-az-303/,AZ-305: Azure Solutions Architect Expert (updated Jan 2023),2020-07-12,7764,True,24.99,4.5392156,981,19.0
53,53,3058372,/course/sc-300-exam-prep-microsoft-identity-and-access-administrator/,Azure Active Directory: An Introduction to Azure AD,2020-04-27,7996,True,19.99,4.436658,1261,4.0
54,54,2634964,/course/azure-basics/,Learning Microsoft Azure -A Hands-On Training [Azure][Cloud],2019-11-01,5065,True,84.99,3.9,171,5.0
55,55,4785378,/course/azure-data-factory-masterclass-from-zero-to-hero/,Azure Data Factory : from Zero to Hero of Azure Data Factory,2022-07-17,963,True,29.99,4.3,202,11.0
56,56,2420912,/course/az-900-microsoft-azure-fundamentals-certification/,AZ-900: Microsoft Azure Fundamentals Certification - 2022,2019-06-19,13352,True,34.99,4.428571,2248,9.5
57,57,3824326,/course/ai900-azure/,AI-900 Azure AI Fundamentals Exam Prep In One Day,2021-02-04,14256,True,49.99,4.5125346,3023,2.5
58,58,3648076,/course/cloud-security-with-microsoft-azure-for-beginners/,Azure Cloud Security with Microsoft Azure For Beginners,2020-11-20,639,True,84.99,4.571429,99,4.5
59,59,2891890,/course/azure-sql-data-warehouse-synapse-analytics-service/,Azure SQL Data Warehouse Synapse Analytics Service,2020-03-20,7391,True,24.99,4.75,1287,7.0
60,60,5014526,/course/az-900-microsoft-azure-fundamentals-practice-test-2023/,AZ-900 : Microsoft Azure Fundamentals Practice Tests 2023,2022-12-07,271,True,19.99,4.6282053,40,432.0
61,61,2676366,/course/azure-serverless-hands-on-learning/,Azure Serverless - Hands on Learning!,2019-11-27,5287,True,39.99,4.490991,709,4.5
62,62,2537858,/course/microsoft-azure-database-and-analytics/,Azure Data Engineer Technologies for Beginners [Bundle],2019-09-01,31898,True,34.99,4.433628,5848,33.5
63,63,3292926,/course/azure-fundamentals-lab/,AZ-900 Microsoft Azure Fundamentals + FULL Practice Exam!,2020-07-02,4005,True,124.99,4.5,1001,5.5
64,64,3387948,/course/zero-to-hero-with-windows-virtual-desktop/,Zero to Hero with Azure Virtual Desktop AVD,2020-08-03,7250,True,89.99,4.6057143,1847,9.5
65,65,2193468,/course/microsoft-az-300-azure-architect-technologies/,Microsoft AZ-303 Certification: Azure Architect Technologies,2019-02-02,19927,True,79.99,4.5238094,3412,25.0
66,66,4321566,/course/microsoft-azure-cloud-architecture-case-studies/,Microsoft Azure: Cloud Architecture Case Studies,2021-09-27,4374,True,94.99,4.5346537,460,4.5
67,67,3611140,/course/dp-azure-data/,DP-900 Microsoft Azure Data Fundamentals Certification 2022,2020-11-03,16778,True,94.99,4.5482144,2904,9.0
68,68,4315214,/course/az-204-practice-tests/,AZ-204: Developing Solutions for MS Azure Practice Tests,2021-09-23,3496,True,34.99,4.4625,323,309.0
69,69,2645756,/course/identity-federation-using-microsoft-adfs-and-azure-ad/,Identity Federation using Microsoft ADFS And Azure AD,2019-11-08,4790,True,29.99,4.453608,677,7.5
70,70,4061318,/course/terraform-on-azure-with-iac-azure-devops-sre-real-world-25-demos/,Terraform on Azure with IaC DevOps SRE | Real-World 25 Demos,2021-05-19,8897,True,19.99,4.60177,921,30.5
71,71,4281666,/course/azure-ai-900-azure-ai-fundamentals/,AI-900: Microsoft Azure AI Fundamentals in a Weekend,2021-09-05,7632,True,19.99,4.6050725,1569,4.0
72,72,2290167,/course/az-103-exam-preparation-configure-and-manage-virtual-networks/,AZ-104 Exam Prep: Microsoft Azure Administrator,2019-03-25,10543,True,19.99,4.569672,1218,12.0
73,73,2719708,/course/azure-log-analytics/,Azure LOG ANALYTICS Inside-Out,2019-12-24,3897,True,19.99,4.535714,547,5.0
74,74,3993648,/course/az-900-microsoft-azure-fundamentals-practice-test-276/,AZ-900: Microsoft Azure Fundamentals Exam test 2023 (480Q),2021-04-20,27526,True,19.99,4.641892,2143,480.0
75,75,3514014,/course/azure-devops-fundamental/,Azure Devops Crash Course -Build CI/CD release pipelines,2020-09-20,19504,True,109.99,4.4447594,2649,7.5
76,76,2102548,/course/az301-azure/,AZ-305 Azure Architect Design Exam Prep (with AZ-304),2018-12-23,30464,True,79.99,4.4403667,3436,8.0
77,77,4086040,/course/hashicorp-certified-terraform-associate-on-azure-cloud/,Azure - HashiCorp Certified: Terraform Associate -70 Demos,2021-05-29,9167,True,19.99,4.6732674,1053,25.0
78,78,4267242,/course/az500-azure/,AZ-500 Microsoft Azure Security Technologies Exam Prep,2021-08-27,3884,True,79.99,4.5701756,304,6.5
79,79,4962336,/course/microsoft-azure-data-fundamentals-exam/,[NEW] Practice Sets | DP-900: Azure Data Fundamentals 2023,2022-11-05,1089,True,44.99,4.48,26,225.0
80,80,4598860,/course/az-104-microsoft-azure-administrator-lab-exam-prep/,AZ-104 Microsoft Azure Administrator - Lab & Exam Prep,2022-03-16,2200,True,19.99,4.530151,389,7.5
81,81,3777588,/course/ai102-azure/,AI-102 Microsoft Azure AI Solution Complete Exam Prep,2021-01-15,5903,True,79.99,4.484127,808,6.5
82,82,4329858,/course/learn-azure-infrastructure-as-code-using-json-arm-templates/,Learn Azure Infrastructure As Code using JSON ARM templates,2021-10-01,3515,True,84.99,4.7755103,99,3.5
83,83,4967820,/course/az-900-microsoft-azure-fundamentals-with-simulations/,AZ-900 Microsoft Azure Fundamentals with SIMULATIONS,2022-11-08,230,True,39.99,4.681818,23,9.0
84,84,2624258,/course/deploy-spring-boot-to-azure/,Master Azure Web Apps - Take Java Spring Boot Apps to Azure,2019-10-25,15757,True,19.99,4.4444447,574,6.0
85,85,2058749,/course/learn-azure/,Learn Azure step by step.,2018-11-30,8952,True,19.99,4.43,830,11.5
86,86,2375884,/course/azure-iaas-azure-paas-architecture-and-solutions/,Azure IaaS & Azure PaaS Architecture and Solutions,2019-05-20,821,True,109.99,4.65,94,20.0
87,87,4978856,/course/az-500-microsoft-azure-security-technologies-with-sims/,AZ-500 Microsoft Azure Security Technologies with SIMS,2022-11-15,234,True,74.99,4.638889,18,10.0
88,88,2033174,/course/becoming-a-cloud-expert-microsoft-azure-iaas-level-2/,Becoming a Cloud Expert - Microsoft Azure IaaS - Level 2,2018-11-18,9547,True,84.99,4.475,240,3.5
89,89,4090568,/course/microsoft-azure-advanced-services/,Mastering Microsoft Azure: Advanced Services,2021-05-31,2822,True,84.99,4.52439,176,7.5
90,90,4950088,/course/microsoft-azure-devops-solutions-exam-practice-sets/,[NEW] AZ-400 Designing & Implementing Azure DevOps Exam 2023,2022-10-28,321,True,49.99,4.590909,31,370.0
91,91,3244560,/course/cicd-pipelines-using-azure-devops/,CI/CD Pipelines using Azure DevOps,2020-06-17,19025,True,19.99,4.408795,3222,6.5
92,92,4880594,/course/azure-databricks-and-spark-sql-python/,Azure Databricks and Spark SQL (Python),2022-09-13,4910,True,84.99,4.614035,253,7.5
93,93,2767676,/course/azure-functions-masterclass/,Azure Functions Masterclass,2020-01-19,1199,True,29.99,4.3333335,133,5.5
94,94,2557794,/course/azure-devops-repos-with-git-and-visual-studio-for-developers/,GIT and Visual Studio with Azure DevOps Repos for Developers,2019-09-13,16838,True,19.99,4.4846416,4460,2.5
95,95,4070820,/course/azure-ai-fundamentals/,AI-900: Microsoft Azure AI Fundamentals Course - May 2022,2021-05-23,4334,True,24.99,4.707865,1137,9.0
96,96,3253116,/course/azure-cost-optimization/,Azure Cost Optimization Inside-Out_Cloud Architect must have,2020-06-20,1405,True,19.99,4.1979165,241,2.0
97,97,4436888,/course/az-220-microsoft-azure-iot-developer-certification-2022/,AZ-220 Microsoft Azure IoT Developer Certification 2022,2021-12-09,3461,True,84.99,4.5793104,486,14.0
98,98,3090028,/course/microsoft-azure-devops/,Microsoft Azure DevOps Bootcamp,2020-05-05,1257,True,24.99,4.75,283,5.0
99,99,3607508,/course/azure-migrate-discover-assess-migrate/,"Azure Migrate: Discover, Assess, Migrate & A to Z Demo",2020-11-01,1472,True,74.99,4.340909,307,4.0
100,100,3343864,/course/azure-active-directory-for-net-developers-ad-and-b2c/,Azure Active Directory for .NET Developers (AD and B2C),2020-07-18,2643,True,19.99,4.544872,415,3.5
101,101,1927250,/course/az-100-skylines-academy/,Microsoft AZ-104:Azure Administrator Exam Certification 2020,2018-09-22,21931,True,39.99,4.4941177,5618,10.5
102,102,4523538,/course/microsoft-azure-fundamentals_az900/,AZ-900 : Microsoft Azure Fundamentals Real Exam Questions,2022-01-30,7958,True,29.99,4.459677,129,185.0
103,103,2392642,/course/introduction-to-azure-sql-database/,Introduction to Azure SQL Database for Beginners,2019-05-31,5268,True,99.99,4.4965754,1134,8.0
104,104,5027948,/course/az-500-microsoft-azure/,AZ-500 Azure Security Technologies 2023 - Training Course,2022-12-16,109,True,84.99,4.894737,19,10.0
105,105,988956,/course/azure-made-simple-build-your-first-app/,Azure simplified! Learn what Microsoft Azure is all about!,2016-10-19,307,True,49.99,4.25,45,1.5
106,106,4501126,/course/az-700-practice-tests/,AZ-700 Design & Implement Azure Networking Sol Practice Test,2022-01-18,868,True,34.99,4.40625,134,158.0
107,107,3773544,/course/azureadcourse/,Azure Active Directory Identity and Access Management Course,2021-01-14,4808,True,19.99,4.605263,788,7.5
108,108,2677728,/course/terraform-on-azure/,Terraform on Azure,2019-11-28,13532,True,39.99,4.4736843,2067,8.5
109,109,3745652,/course/deploying-net-microservices-with-k8s-aks-and-azure-devops/,"Deploying .Net Microservices with K8s, AKS and Azure DevOps",2021-01-03,6933,True,99.99,4.5472975,767,10.5
110,110,3415042,/course/dp-900-microsoft-azure-data-fundamentals-course/,DP-900: Microsoft Azure Data Fundamentals (Aug 2022 version),2020-08-12,4212,True,99.99,4.4438777,633,7.5
111,111,4283996,/course/hybrid-identity-and-azure-active-directory/,Hybrid Identity with Windows AD and Azure AD,2021-09-06,661,True,39.99,4.6578946,91,4.5
112,112,4997902,/course/az-900-microsoft-azure-fundamentals-practice-tests-2023-v/,AZ-900 - Microsoft Azure Fundamentals - Practice Tests 2023,2022-11-27,42,True,19.99,4.8,15,305.0
113,113,1403814,/course/azure-serverless/,Azure Serverless Functions and Logic Apps,2017-10-22,16481,True,49.99,4.4068627,2521,2.0
114,114,4375288,/course/microsoft-azure-for-net-developers/,Microsoft Azure for .NET Developers,2021-10-31,4416,True,84.99,4.525,232,5.5
115,115,4934302,/course/microsoft-azure-administrator-exam-practice-sets/,[NEW] Practice Sets | AZ-104: Azure Administrator Exam 2023,2022-10-18,291,True,49.99,4.2941175,28,426.0
116,116,4560436,/course/dp-100-azure-machine-learning-data-science-for-beginners/,DP-100: Azure Machine Learning & Data Science Exam Prep 2023,2022-02-20,974,True,84.99,4.6419754,100,21.0
117,117,1180172,/course/getting-started-with-microsoft-azure/,Deploying Your First Resources in Azure,2017-04-14,15055,True,29.99,4.3703704,3732,2.0
118,118,4288718,/course/az-140-avd-azure-virtual-desktop/,AZ-140 Azure Virtual Desktop (AVD),2021-09-08,823,True,39.99,4.3944445,141,20.0
119,119,4992188,/course/dp-100-azure-data-scientist-associate-complete-exam-guide/,DP-100 Azure Data Scientist Associate Complete Exam Guide,2022-11-23,440,True,84.99,4.3375,40,8.5
120,120,3108680,/course/microsoft-azure-data-lake/,Microsoft Azure Data Lake Storage Service (Gen1 & Gen2),2020-05-09,7844,True,24.99,4.7291665,569,6.5
121,121,5078502,/course/az-900-microsoft-azure-fundamentals-exam-cram/,AZ-900: Microsoft Azure Fundamentals - Exam Cram,2023-01-11,4537,True,19.99,4.5338984,59,1.0
122,122,1306426,/course/the-complete-walkthrough-of-azure-network-services/,"A to Z of Azure Network services - Covers AZ 300, 103 & more",2017-07-28,9627,True,49.99,4.6153846,1494,12.0
123,123,2467848,/course/azure-devops-for-net-developer/,"Azure DevOps for .NET Developer (CI/CD, Boards, Repo & Wiki)",2019-07-19,6780,True,89.99,4.563025,1157,4.0
124,124,2327618,/course/azure-devops-ci-cd-pipelines/,Learn Azure DevOps CI/CD pipelines,2019-04-18,73156,True,39.99,4.504926,2266,13.0
125,125,3834716,/course/dp100-azure/,DP-100 Microsoft Azure Data Scientist Complete Exam Prep,2021-02-08,6589,True,74.99,4.211712,812,3.0
126,126,2507564,/course/az-500-course/,Microsoft AZ-500 Certification: Azure Security Technologies,2019-08-13,20381,True,99.99,4.5688405,4231,11.0
127,127,4558850,/course/azure-application-gateway-deep-dive/,Azure Application Gateway Deep Dive,2022-02-19,309,True,64.99,4.3,30,3.5
128,128,4649398,/course/az-305-designing-ms-azure-infrastructure-solutions-practice-test/,AZ-305 Designing MS Azure Infrastructure Sols Practice Tests,2022-04-19,474,True,34.99,4.4333334,52,243.0
129,129,4501130,/course/az-104-ms-azure-administrator-practice-tests/,AZ-104: Microsoft Azure Administrator Practice Tests,2022-01-18,1268,True,34.99,4.419355,159,289.0
130,130,3828844,/course/data-engineering-using-databricks-on-aws-and-azure/,Data Engineering using Databricks on AWS and Azure,2021-02-06,9211,True,94.99,4.507874,696,19.0
131,131,1886576,/course/azure-cloud-security/,Introduction to Cloud Security with Microsoft Azure,2018-08-30,11896,True,84.99,4.4672365,3217,2.5
132,132,4816326,/course/devsecops-with-azure-devops/,DevSecOps with Azure DevOps: Secure CI/CD with Azure DevOps,2022-08-04,2640,True,19.99,4.389535,141,3.5
133,133,2279876,/course/a-to-z-of-azure-security-covers-az-500-and-more/,"A to Z of Azure security - Covers AZ 500, 300,103 and more",2019-03-19,8374,True,94.99,4.5102043,1028,16.0
134,134,4280336,/course/az-304-microsoft-azure-architect-design-lab-hands-on/,AZ-305 Designing Microsoft Azure Infra - Lab & Exam Prep,2021-09-04,1627,True,19.99,4.52,159,7.5
135,135,2836844,/course/az-300-microsoft-azure-architect-technologies-lab-practice/,AZ-204 Developing Solutions for Microsoft Azure Lab & Prep,2020-02-26,5510,True,19.99,4.481132,686,16.0
136,136,4985254,/course/azure-cosmosdb-database/,DP-420 : Microsoft Azure Cosmos DB Exam Guide [Hands-on],2022-11-19,68,True,84.99,4.7916665,12,7.0
137,137,5035978,/course/az-900-microsoft-azure-fundamentals-perfect-exams-455q/,AZ-900 Microsoft Azure Fundamentals Perfect Exams [2023 New],2022-12-22,3084,True,19.99,4.8289475,76,455.0
138,138,4574770,/course/azure-front-door-deep-dive/,Azure Front Door Deep Dive,2022-03-01,205,True,64.99,4.6,20,2.5
139,139,2652492,/course/kubernetes-crash-course-for-java-developers/,"Kubernetes for Beginners: Google Cloud, AWS & Azure",2019-11-12,36561,True,19.99,4.6486487,2295,13.0
140,140,2519188,/course/az204-azure-practice/,AZ-204 Microsoft Azure Developer Practice Tests,2019-08-20,9773,True,29.99,4.4473686,561,120.0
141,141,4805536,/course/crack-azure-data-engineering-by-interview-preparation-course/,Crack Azure Data Engineering by Interview Preparation Course,2022-07-29,1432,True,19.99,4.389423,198,7.5
142,142,4035666,/course/beginning-azure-data-factory/,Azure Data Factory for Beginners  - Build Data Ingestion,2021-05-08,6467,True,19.99,4.5435896,771,12.5
143,143,3296346,/course/azure-cosmosdb/,Learn Azure Cosmos DB basics this weekend in 3 hour,2020-07-03,3257,True,19.99,4.3636365,419,4.5
144,144,3072158,/course/azure-security-associate-az-500/,Azure Security: AZ-500 (updated January 2023),2020-04-30,5104,True,24.99,4.552381,980,9.0
145,145,3829288,/course/exam-microsoft-azure-4/,AI-900 Microsoft Azure AI Fundamentals Certification 2021,2021-02-06,9886,True,99.99,4.4663463,1856,5.5
146,146,3990572,/course/dp300-azure/,DP-300: Azure Relational Database Administrator Exam Prep,2021-04-18,2670,True,79.99,4.481928,354,5.0
147,147,1146726,/course/azure-cloud-services-6-course-bundle/,Microsoft Azure Solutions (Exam 70-533) – 9 Course Bundle,2017-03-15,11563,True,109.99,4.9,1973,9.5
148,148,3925798,/course/practice-exams-microsoft-azure-dp-203-data-engineering/,Practice Exams | Microsoft Azure DP-203 Data Engineering,2021-03-19,11862,True,19.99,4.1320753,752,500.0
149,149,4139714,/course/microsoft-azure-for-sap-workloads-az-120-exam-preparation/,AZ-120: Microsoft Azure for SAP Workloads Exam Preparation,2021-06-22,1259,True,84.99,4.5,211,5.5
150,150,3048852,/course/azure-data-factory-bootcamp/,Azure Data Factory Training--Continuous Integration/Delivery,2020-04-25,4201,True,99.99,4.4691358,436,19.0
151,151,2372008,/course/migrating-ec2-instances-from-aws-to-azure-with-azure-site-recovery/,Migrating Servers to Azure with Azure Site Recovery,2019-05-17,242,True,19.99,4.35,36,1.0
152,152,3665574,/course/deploying-windows-virtual-desktop-in-microsoft-azure/,Deploying Windows Virtual Desktop in Microsoft Azure,2020-11-28,1575,True,19.99,4.5740743,330,2.0
153,153,4025834,/course/mlops-course/,MLOps Fundamentals: CI/CD/CT Pipelines of ML with Azure Demo,2021-05-04,6434,True,44.99,4.1979165,1281,3.0
154,154,4717700,/course/az-900-microsoft-azure-fundamentals-exam-questions-answers/,Practice Tests | AZ-900 Microsoft Azure Fundamentals 2023,2022-06-03,1251,True,84.99,4.2608695,76,176.0
155,155,3476228,/course/dp900-azure-practice/,DP-900 Azure Data Fundamentals 100% Original Practice Exam,2020-09-05,10174,True,29.99,4.5570865,1232,159.0
156,156,2251584,/course/becoming-a-cloud-expert-microsoft-azure-iaas-level-3/,Becoming a Cloud Expert - Microsoft Azure IaaS - Level 3,2019-03-03,6899,True,84.99,4.34375,111,2.0
157,157,3696586,/course/microsoft-azure-fundamentals-az900-exam-preparation/,Microsoft Azure fundamentals Az900 Exam preparation - 2023,2020-12-10,130,True,19.99,4.7,51,6.0
158,158,3043232,/course/identity-access-management-azure-active-directory-2020/,Identity & Access Management - Azure Active Directory - 2021,2020-04-23,7233,True,149.99,4.5444446,400,3.5
159,159,3970860,/course/microsoft-az-900-microsoft-azure-microsoft-certification/,Microsoft AZ-900 Microsoft Azure Microsoft Certification,2021-04-09,126,True,19.99,5.0,15,150.0
160,160,3744492,/course/azure-sql-server-for-beginners-part-1-of-2/,Azure SQL Server for Beginners part 1 of 2,2021-01-02,2143,True,19.99,4.367347,380,11.0
161,161,1589126,/course/azure-site-recovery/,Azure Site Recovery,2018-03-09,2822,True,19.99,4.4270835,704,1.0
162,162,1686908,/course/microsoft-azure-vms-course/,Getting Started with Azure Virtual Machines,2018-05-10,5720,True,19.99,4.5,551,2.0
163,163,2527118,/course/azure-data-factory-v2/,Azure Data Factory Masterclass: UPDATED DEC 2022 (DP 203),2019-08-26,22187,True,29.99,4.367347,1730,10.5
164,164,4258132,/course/azure-devops-build-and-deploy-app-using-ci-and-cd-pipeline/,Azure DevOps: Build and Deploy App using CI and CD Pipeline,2021-08-23,2790,True,24.99,4.210145,335,3.0
165,165,5065836,/course/microsoft-azure-fundamentals-for-beginners/,Microsoft Azure Fundamentals for Beginners [in 3 hours],2023-01-06,1026,True,19.99,5.0,17,3.0
166,166,4638292,/course/az-900-azure-fundamentals-practice-tests-may-2022/,AZ-900 Azure Fundamentals practice tests,2022-04-12,6642,True,19.99,4.642857,60,360.0
167,167,4309950,/course/learn-cicd-yaml-pipelines-with-azure-devops/,Learn CI/CD YAML pipelines with Azure DevOps - October 2022,2021-09-20,5418,True,84.99,4.4727273,201,5.0
168,168,4948200,/course/microsoft-azure-developer-associate-exam-practice-sets/,[NEW] Practice Sets: AZ-204 Azure Developing Solutions 2023,2022-10-27,74,True,54.99,5.0,5,298.0
